,slice_file_name,fsID,start,end,salience,fold,classID,class
929,118558-5-2-2.wav,118558,48.413495000000005,52.413495000000005,1,10,5,engine_idling
930,118558-5-2-3.wav,118558,48.913495000000005,52.913495,1,10,5,engine_idling
944,119449-5-0-0.wav,119449,1.381958,5.381958,1,9,5,engine_idling
945,119449-5-0-1.wav,119449,1.8819580000000002,5.881958,1,9,5,engine_idling
946,119449-5-0-2.wav,119449,2.381958,6.381958,1,9,5,engine_idling
947,119449-5-0-3.wav,119449,2.881958,6.881958,1,9,5,engine_idling
948,119449-5-0-4.wav,119449,3.381958,7.381958,1,9,5,engine_idling
949,119449-5-0-5.wav,119449,3.881958,7.881958,1,9,5,engine_idling
950,119449-5-0-6.wav,119449,4.381958,8.381958000000001,1,9,5,engine_idling
951,119455-5-0-0.wav,119455,0.446601,4.446601,1,1,5,engine_idling
952,119455-5-0-1.wav,119455,0.946601,4.946601,1,1,5,engine_idling
953,119455-5-0-2.wav,119455,1.446601,5.446601,1,1,5,engine_idling
954,119455-5-0-3.wav,119455,1.9466009999999998,5.946601,1,1,5,engine_idling
955,119455-5-0-4.wav,119455,2.446601,6.446601,1,1,5,engine_idling
956,119455-5-0-5.wav,119455,2.946601,6.946600999999999,1,1,5,engine_idling
957,119455-5-0-6.wav,119455,3.4466010000000002,7.446600999999999,1,1,5,engine_idling
958,119455-5-0-7.wav,119455,3.9466010000000002,7.946600999999999,1,1,5,engine_idling
992,121299-1-0-0.wav,121299,49.966977,50.599470000000004,2,5,1,car_horn
993,121528-8-1-0.wav,121528,24.030115,28.030115000000002,2,3,8,siren
994,121528-8-1-1.wav,121528,24.530115,28.530115000000002,2,3,8,siren
1000,122690-6-0-0.wav,122690,12.231953,15.377839999999999,1,1,6,gun_shot
1015,123685-5-0-0.wav,123685,3.845506,7.845505999999999,1,7,5,engine_idling
1016,123685-5-0-1.wav,123685,4.345505999999999,8.345506,1,7,5,engine_idling
1017,123685-5-0-2.wav,123685,4.845505999999999,8.845506,1,7,5,engine_idling
1018,123685-5-0-3.wav,123685,5.345505999999999,9.345506,1,7,5,engine_idling
1019,123685-5-0-4.wav,123685,5.845505999999999,9.845506,1,7,5,engine_idling
1020,123685-5-0-5.wav,123685,6.345505999999999,10.345506,1,7,5,engine_idling
1021,123685-5-0-6.wav,123685,6.845505999999999,10.845506,1,7,5,engine_idling
1022,123685-5-0-7.wav,123685,7.345505999999999,11.345506,1,7,5,engine_idling
1023,123685-5-0-8.wav,123685,7.845505999999999,11.845506,1,7,5,engine_idling
1024,123688-8-0-0.wav,123688,14.175572,18.175572,2,2,8,siren
1025,123688-8-0-1.wav,123688,14.675572,18.675572,2,2,8,siren
1026,123688-8-0-10.wav,123688,19.175572,23.175572,2,2,8,siren
1027,123688-8-0-11.wav,123688,19.675572,23.675572,2,2,8,siren
1028,123688-8-0-12.wav,123688,20.175572,24.175572,2,2,8,siren
1029,123688-8-0-13.wav,123688,20.675572,24.675572,2,2,8,siren
1030,123688-8-0-14.wav,123688,21.175572,25.175572,2,2,8,siren
1031,123688-8-0-15.wav,123688,21.675572,25.675572,2,2,8,siren
1032,123688-8-0-16.wav,123688,22.175572,26.175572,2,2,8,siren
1033,123688-8-0-17.wav,123688,22.675572,26.675572,2,2,8,siren
1034,123688-8-0-18.wav,123688,23.175572,27.175572,2,2,8,siren
1035,123688-8-0-2.wav,123688,15.175572,19.175572,2,2,8,siren
1036,123688-8-0-3.wav,123688,15.675572,19.675572,2,2,8,siren
1037,123688-8-0-4.wav,123688,16.175572,20.175572,2,2,8,siren
1038,123688-8-0-5.wav,123688,16.675572,20.675572,2,2,8,siren
1039,123688-8-0-6.wav,123688,17.175572,21.175572,2,2,8,siren
1040,123688-8-0-7.wav,123688,17.675572,21.675572,2,2,8,siren
1041,123688-8-0-8.wav,123688,18.175572,22.175572,2,2,8,siren
1042,123688-8-0-9.wav,123688,18.675572,22.675572,2,2,8,siren
1043,123688-8-1-0.wav,123688,56.044658999999996,60.044658999999996,1,2,8,siren
1044,123688-8-1-1.wav,123688,56.544658999999996,60.544658999999996,1,2,8,siren
1045,123688-8-1-2.wav,123688,57.044658999999996,61.044658999999996,1,2,8,siren
1046,123688-8-1-3.wav,123688,57.544658999999996,61.544658999999996,1,2,8,siren
1047,123688-8-1-4.wav,123688,58.044658999999996,62.044658999999996,1,2,8,siren
1048,123688-8-1-5.wav,123688,58.544658999999996,62.544658999999996,1,2,8,siren
1049,123688-8-2-0.wav,123688,71.53549,75.53549,2,2,8,siren
1050,123688-8-2-1.wav,123688,72.03549,76.03549,2,2,8,siren
1051,123688-8-2-2.wav,123688,72.53549,76.53549,2,2,8,siren
1052,123688-8-2-3.wav,123688,73.03549,77.03549,2,2,8,siren
1053,123688-8-2-4.wav,123688,73.53549,77.53549,2,2,8,siren
1054,124389-8-1-0.wav,124389,195.91398600000002,199.91398600000002,2,6,8,siren
1055,124389-8-1-1.wav,124389,196.41398600000002,200.41398600000002,2,6,8,siren
1056,124389-8-1-10.wav,124389,200.91398600000002,204.91398600000002,2,6,8,siren
1057,124389-8-1-11.wav,124389,201.41398600000002,205.41398600000002,2,6,8,siren
1058,124389-8-1-12.wav,124389,201.91398600000002,205.91398600000002,2,6,8,siren
1059,124389-8-1-13.wav,124389,202.41398600000002,206.41398600000002,2,6,8,siren
1060,124389-8-1-14.wav,124389,202.91398600000002,206.91398600000002,2,6,8,siren
1061,124389-8-1-15.wav,124389,203.41398600000002,207.41398600000002,2,6,8,siren
1062,124389-8-1-16.wav,124389,203.91398600000002,207.91398600000002,2,6,8,siren
1063,124389-8-1-17.wav,124389,204.41398600000002,208.41398600000002,2,6,8,siren
1064,124389-8-1-18.wav,124389,204.91398600000002,208.91398600000002,2,6,8,siren
1065,124389-8-1-2.wav,124389,196.91398600000002,200.91398600000002,2,6,8,siren
1066,124389-8-1-3.wav,124389,197.41398600000002,201.41398600000002,2,6,8,siren
1067,124389-8-1-4.wav,124389,197.91398600000002,201.91398600000002,2,6,8,siren
1068,124389-8-1-5.wav,124389,198.41398600000002,202.41398600000002,2,6,8,siren
1069,124389-8-1-6.wav,124389,198.91398600000002,202.91398600000002,2,6,8,siren
1070,124389-8-1-7.wav,124389,199.41398600000002,203.41398600000002,2,6,8,siren
1071,124389-8-1-8.wav,124389,199.91398600000002,203.91398600000002,2,6,8,siren
1072,124389-8-1-9.wav,124389,200.41398600000002,204.41398600000002,2,6,8,siren
1079,125520-1-0-0.wav,125520,0.175344,1.0382200000000001,1,8,1,car_horn
1080,125520-1-1-0.wav,125520,1.8734099999999998,4.0513650000000005,1,8,1,car_horn
1081,125520-1-2-0.wav,125520,4.572783,5.440273,1,8,1,car_horn
1082,125520-1-3-0.wav,125520,5.841718,6.7092089999999995,1,8,1,car_horn
1083,125520-1-4-0.wav,125520,7.3182979999999995,7.885858,1,8,1,car_horn
1174,12812-5-0-0.wav,12812,0.0,4.0,1,9,5,engine_idling
1175,12812-5-0-1.wav,12812,0.5,4.5,1,9,5,engine_idling
1176,12812-5-0-2.wav,12812,1.0,5.0,1,9,5,engine_idling
1183,128160-5-0-0.wav,128160,0.0,4.0,1,4,5,engine_idling
1184,128160-5-0-1.wav,128160,0.5,4.5,1,4,5,engine_idling
1185,128160-5-0-10.wav,128160,5.0,9.0,1,4,5,engine_idling
1186,128160-5-0-11.wav,128160,5.5,9.5,1,4,5,engine_idling
1187,128160-5-0-12.wav,128160,6.0,10.0,1,4,5,engine_idling
1188,128160-5-0-13.wav,128160,6.5,10.5,1,4,5,engine_idling
1189,128160-5-0-14.wav,128160,7.0,11.0,1,4,5,engine_idling
1190,128160-5-0-15.wav,128160,7.5,11.5,1,4,5,engine_idling
1191,128160-5-0-2.wav,128160,1.0,5.0,1,4,5,engine_idling
1192,128160-5-0-3.wav,128160,1.5,5.5,1,4,5,engine_idling
1193,128160-5-0-4.wav,128160,2.0,6.0,1,4,5,engine_idling
1194,128160-5-0-5.wav,128160,2.5,6.5,1,4,5,engine_idling
1195,128160-5-0-6.wav,128160,3.0,7.0,1,4,5,engine_idling
1196,128160-5-0-7.wav,128160,3.5,7.5,1,4,5,engine_idling
1197,128160-5-0-8.wav,128160,4.0,8.0,1,4,5,engine_idling
1198,128160-5-0-9.wav,128160,4.5,8.5,1,4,5,engine_idling
1203,128465-1-0-0.wav,128465,7.177949000000001,11.177949,2,6,1,car_horn
1204,128465-1-0-1.wav,128465,7.677949000000001,11.677949,2,6,1,car_horn
1205,128465-1-0-2.wav,128465,8.177949,12.177949,2,6,1,car_horn
1206,128465-1-0-3.wav,128465,8.677949,12.677949,2,6,1,car_horn
1207,128465-1-0-4.wav,128465,9.177949,13.177949,2,6,1,car_horn
1208,128465-1-0-5.wav,128465,9.677949,13.677949,2,6,1,car_horn
1209,128465-1-0-6.wav,128465,10.177949,14.177949,2,6,1,car_horn
1210,128465-1-0-7.wav,128465,10.677949,14.677949,2,6,1,car_horn
1211,128465-1-0-8.wav,128465,11.177949,15.177949,2,6,1,car_horn
1268,131571-6-0-0.wav,131571,0.128306,2.031517,1,8,6,gun_shot
1307,132073-1-0-0.wav,132073,0.940782,2.4042209999999997,2,2,1,car_horn
1308,132073-1-1-0.wav,132073,2.979144,4.128989,2,2,1,car_horn
1309,132073-1-2-0.wav,132073,4.41645,4.78231,2,2,1,car_horn
1310,132073-1-3-0.wav,132073,5.80149,7.787586,2,2,1,car_horn
1311,132073-1-4-0.wav,132073,8.310243,9.094228,2,2,1,car_horn
1312,132073-1-5-0.wav,132073,10.871261,12.230169,2,2,1,car_horn
1313,132073-1-6-0.wav,132073,35.409997,35.775857,2,2,1,car_horn
1366,133473-8-0-0.wav,133473,0.0,4.0,2,8,8,siren
1367,133473-8-0-1.wav,133473,0.5,4.5,2,8,8,siren
1368,133473-8-0-2.wav,133473,1.0,5.0,2,8,8,siren
1369,133473-8-0-3.wav,133473,1.5,5.5,2,8,8,siren
1370,133473-8-0-4.wav,133473,2.0,6.0,2,8,8,siren
1371,133473-8-0-5.wav,133473,2.5,6.5,2,8,8,siren
1380,133797-6-0-0.wav,133797,3.254115,4.66165,1,6,6,gun_shot
1381,133797-6-1-0.wav,133797,6.895625999999999,8.845512,1,6,6,gun_shot
1382,133797-6-2-0.wav,133797,9.116689,10.885791000000001,1,6,6,gun_shot
1408,135160-8-0-0.wav,135160,123.307227,127.307227,2,6,8,siren
1409,135160-8-0-1.wav,135160,123.807227,127.807227,2,6,8,siren
1410,135160-8-0-10.wav,135160,128.307227,132.307227,2,6,8,siren
1411,135160-8-0-11.wav,135160,128.807227,132.807227,2,6,8,siren
1412,135160-8-0-2.wav,135160,124.307227,128.307227,2,6,8,siren
1413,135160-8-0-3.wav,135160,124.807227,128.807227,2,6,8,siren
1414,135160-8-0-4.wav,135160,125.307227,129.307227,2,6,8,siren
1415,135160-8-0-5.wav,135160,125.807227,129.807227,2,6,8,siren
1416,135160-8-0-6.wav,135160,126.307227,130.307227,2,6,8,siren
1417,135160-8-0-7.wav,135160,126.807227,130.807227,2,6,8,siren
1418,135160-8-0-8.wav,135160,127.307227,131.307227,2,6,8,siren
1419,135160-8-0-9.wav,135160,127.807227,131.807227,2,6,8,siren
1420,135526-6-0-0.wav,135526,3.5312580000000002,5.006647,1,3,6,gun_shot
1421,135526-6-1-0.wav,135526,5.006647,6.457848,1,3,6,gun_shot
1422,135526-6-10-0.wav,135526,22.759683,25.371845999999998,1,3,6,gun_shot
1423,135526-6-11-0.wav,135526,25.371845999999998,27.766329,1,3,6,gun_shot
1424,135526-6-12-0.wav,135526,27.766329,30.451053,1,3,6,gun_shot
1425,135526-6-13-0.wav,135526,30.451053,31.007346999999996,1,3,6,gun_shot
1426,135526-6-2-0.wav,135526,6.457848,9.045825,1,3,6,gun_shot
1427,135526-6-3-0.wav,135526,9.045825,10.569587,1,3,6,gun_shot
1428,135526-6-4-0.wav,135526,10.569587,12.359403,1,3,6,gun_shot
1429,135526-6-5-0.wav,135526,12.359403,14.657139,1,3,6,gun_shot
1430,135526-6-6-0.wav,135526,14.657139,16.858129,1,3,6,gun_shot
1431,135526-6-7-0.wav,135526,16.858129,18.913998,1,3,6,gun_shot
1432,135526-6-8-0.wav,135526,18.913998,20.776374,1,3,6,gun_shot
1433,135526-6-9-0.wav,135526,20.776374,22.759683,1,3,6,gun_shot
1434,135527-6-0-0.wav,135527,0.0,1.2802850000000001,2,7,6,gun_shot
1435,135527-6-1-0.wav,135527,1.2802850000000001,4.511481,2,7,6,gun_shot
1436,135527-6-10-0.wav,135527,32.860655,33.714179,2,7,6,gun_shot
1437,135527-6-11-0.wav,135527,36.274749,38.164694,2,7,6,gun_shot
1438,135527-6-12-0.wav,135527,38.469524,40.420435,2,7,6,gun_shot
1439,135527-6-13-0.wav,135527,43.468733,45.175779999999996,2,7,6,gun_shot
1440,135527-6-14-0.wav,135527,48.406976,52.406976,2,7,6,gun_shot
1441,135527-6-14-1.wav,135527,48.906976,52.906976,2,7,6,gun_shot
1442,135527-6-14-10.wav,135527,53.406976,57.406976,2,7,6,gun_shot
1443,135527-6-14-2.wav,135527,49.406976,53.406976,2,7,6,gun_shot
1444,135527-6-14-3.wav,135527,49.906976,53.906976,2,7,6,gun_shot
1445,135527-6-14-4.wav,135527,50.406976,54.406976,2,7,6,gun_shot
1446,135527-6-14-5.wav,135527,50.906976,54.906976,2,7,6,gun_shot
1447,135527-6-14-6.wav,135527,51.406976,55.406976,2,7,6,gun_shot
1448,135527-6-14-7.wav,135527,51.906976,55.906976,2,7,6,gun_shot
1449,135527-6-14-8.wav,135527,52.406976,56.406976,2,7,6,gun_shot
1450,135527-6-14-9.wav,135527,52.906976,56.906976,2,7,6,gun_shot
1451,135527-6-2-0.wav,135527,4.511481,6.645289999999999,2,7,6,gun_shot
1452,135527-6-3-0.wav,135527,9.205861,10.486146000000002,2,7,6,gun_shot
1453,135527-6-4-0.wav,135527,10.486146000000002,12.680921000000001,2,7,6,gun_shot
1454,135527-6-5-0.wav,135527,12.680921000000001,14.936660999999999,2,7,6,gun_shot
1455,135527-6-6-0.wav,135527,16.095015,18.533653,2,7,6,gun_shot
1456,135527-6-7-0.wav,135527,18.777517,21.15519,2,7,6,gun_shot
1457,135527-6-8-0.wav,135527,21.642917999999998,23.471897,2,7,6,gun_shot
1458,135527-6-9-0.wav,135527,23.471897,25.544739,2,7,6,gun_shot
1459,135528-6-0-0.wav,135528,8.253960000000001,10.70784,2,4,6,gun_shot
1460,135528-6-1-0.wav,135528,10.98669,13.161721,2,4,6,gun_shot
1461,135528-6-10-0.wav,135528,58.112342000000005,60.231602,2,4,6,gun_shot
1462,135528-6-11-0.wav,135528,62.127781999999996,63.96819300000001,2,4,6,gun_shot
1463,135528-6-12-0.wav,135528,65.027823,67.370163,2,4,6,gun_shot
1464,135528-6-2-0.wav,135528,13.440570999999998,17.440571,2,4,6,gun_shot
1465,135528-6-3-0.wav,135528,18.515641,21.359911,2,4,6,gun_shot
1466,135528-6-4-0.wav,135528,21.359911,25.359911,2,4,6,gun_shot
1467,135528-6-4-1.wav,135528,21.859911,25.859911,2,4,6,gun_shot
1468,135528-6-4-2.wav,135528,22.359911,26.359911,2,4,6,gun_shot
1469,135528-6-5-0.wav,135528,30.338881,32.569681,2,4,6,gun_shot
1470,135528-6-6-0.wav,135528,34.633171000000004,36.640890999999996,2,4,6,gun_shot
1471,135528-6-7-0.wav,135528,38.871691999999996,40.489022,2,4,6,gun_shot
1472,135528-6-8-0.wav,135528,45.173702,46.456412,2,4,6,gun_shot
1473,135528-6-9-0.wav,135528,49.021832,50.248771999999995,2,4,6,gun_shot
1474,135544-6-0-0.wav,135544,1.5518610000000002,3.8796519999999997,1,6,6,gun_shot
1475,135544-6-1-0.wav,135544,3.8796519999999997,6.262867,1,6,6,gun_shot
1476,135544-6-10-0.wav,135544,34.584329,35.526531,1,6,6,gun_shot
1477,135544-6-11-0.wav,135544,35.526531,36.025343,1,6,6,gun_shot
1478,135544-6-12-0.wav,135544,36.025343,37.078392,1,6,6,gun_shot
1479,135544-6-13-0.wav,135544,37.078392,38.242287,1,6,6,gun_shot
1480,135544-6-14-0.wav,135544,38.242287,39.239912,1,6,6,gun_shot
1481,135544-6-15-0.wav,135544,39.572454,40.791773,1,6,6,gun_shot
1482,135544-6-16-0.wav,135544,41.013467,42.454481,1,6,6,gun_shot
1483,135544-6-17-0.wav,135544,42.731598999999996,44.338884,1,6,6,gun_shot
1484,135544-6-18-0.wav,135544,44.338884,46.167863,1,6,6,gun_shot
1485,135544-6-19-0.wav,135544,46.389557,48.107689,1,6,6,gun_shot
1486,135544-6-2-0.wav,135544,6.262867,8.036423,1,6,6,gun_shot
1487,135544-6-3-0.wav,135544,23.776726,25.273164,1,6,6,gun_shot
1488,135544-6-4-0.wav,135544,25.716553,26.935871999999996,1,6,6,gun_shot
1489,135544-6-5-0.wav,135544,27.379261,29.041969,1,6,6,gun_shot
1490,135544-6-6-0.wav,135544,29.041969,30.538406,1,6,6,gun_shot
1491,135544-6-7-0.wav,135544,31.148065999999996,32.478232,1,6,6,gun_shot
1492,135544-6-8-0.wav,135544,32.478232,33.143316,1,6,6,gun_shot
1493,135544-6-9-0.wav,135544,33.143316,34.584329,1,6,6,gun_shot
1514,136399-6-0-0.wav,136399,0.0,3.353689,1,9,6,gun_shot
1515,136399-6-1-0.wav,136399,4.547806,8.231783,1,9,6,gun_shot
1516,136399-6-2-0.wav,136399,10.010255,13.262317000000001,1,9,6,gun_shot
1517,136399-6-3-0.wav,136399,14.608873999999998,17.556055999999998,1,9,6,gun_shot
1518,136399-6-4-0.wav,136399,19.537781,21.4941,1,9,6,gun_shot
1519,136399-6-5-0.wav,136399,21.4941,23.856927,1,9,6,gun_shot
1520,136399-6-6-0.wav,136399,24.06018,25.991092000000002,1,9,6,gun_shot
1521,136399-6-7-0.wav,136399,26.194346,28.81124,1,9,6,gun_shot
1522,136399-6-8-0.wav,136399,28.938274,30.488084999999998,1,9,6,gun_shot
1523,136399-6-9-0.wav,136399,30.488084999999998,32.520624,1,9,6,gun_shot
1581,138465-1-0-0.wav,138465,19.212259,22.962543,2,8,1,car_horn
1582,138468-1-0-0.wav,138468,0.289342,3.890508,2,9,1,car_horn
1627,141240-5-0-0.wav,141240,0.0,3.0538689999999997,1,10,5,engine_idling
1628,141240-5-1-0.wav,141240,27.06407,29.914347999999997,1,10,5,engine_idling
1638,143115-1-0-0.wav,143115,26.862734000000003,27.466390999999998,2,6,1,car_horn
1639,143115-1-1-0.wav,143115,31.490771000000002,32.698085,2,6,1,car_horn
1640,143115-1-2-0.wav,143115,39.187397,40.394711,2,6,1,car_horn
1641,143115-1-3-0.wav,143115,40.69654,41.149282,2,6,1,car_horn
1642,143115-1-4-0.wav,143115,58.001371999999996,58.353505000000006,2,6,1,car_horn
1647,143604-5-0-0.wav,143604,3.311464,5.678107,1,1,5,engine_idling
1674,143970-5-0-0.wav,143970,4.4302660000000005,8.430266,1,2,5,engine_idling
1675,143970-5-0-1.wav,143970,4.9302660000000005,8.930266,1,2,5,engine_idling
1676,143970-5-0-2.wav,143970,5.4302660000000005,9.430266,1,2,5,engine_idling
1677,143970-5-0-3.wav,143970,5.9302660000000005,9.930266,1,2,5,engine_idling
1678,144007-5-0-0.wav,144007,2.488552,6.488551999999999,1,4,5,engine_idling
1679,144007-5-0-1.wav,144007,2.988552,6.988552,1,4,5,engine_idling
1680,144007-5-0-10.wav,144007,7.488552,11.488552,1,4,5,engine_idling
1681,144007-5-0-11.wav,144007,7.988552,11.988552,1,4,5,engine_idling
1682,144007-5-0-12.wav,144007,8.488552,12.488552,1,4,5,engine_idling
1683,144007-5-0-13.wav,144007,8.988552,12.988552,1,4,5,engine_idling
1684,144007-5-0-14.wav,144007,9.488552,13.488551999999999,1,4,5,engine_idling
1685,144007-5-0-15.wav,144007,9.988552,13.988551999999999,1,4,5,engine_idling
1686,144007-5-0-16.wav,144007,10.488552,14.488551999999999,1,4,5,engine_idling
1687,144007-5-0-17.wav,144007,10.988552,14.988551999999999,1,4,5,engine_idling
1688,144007-5-0-18.wav,144007,11.488552,15.488551999999999,1,4,5,engine_idling
1689,144007-5-0-19.wav,144007,11.988552,15.988551999999999,1,4,5,engine_idling
1690,144007-5-0-2.wav,144007,3.488552,7.488552,1,4,5,engine_idling
1691,144007-5-0-20.wav,144007,12.488552,16.488552,1,4,5,engine_idling
1692,144007-5-0-21.wav,144007,12.988552,16.988552,1,4,5,engine_idling
1693,144007-5-0-3.wav,144007,3.988552,7.988552,1,4,5,engine_idling
1694,144007-5-0-4.wav,144007,4.488551999999999,8.488552,1,4,5,engine_idling
1695,144007-5-0-5.wav,144007,4.988551999999999,8.988552,1,4,5,engine_idling
1696,144007-5-0-6.wav,144007,5.488551999999999,9.488552,1,4,5,engine_idling
1697,144007-5-0-7.wav,144007,5.988551999999999,9.988552,1,4,5,engine_idling
1698,144007-5-0-8.wav,144007,6.488551999999999,10.488552,1,4,5,engine_idling
1699,144007-5-0-9.wav,144007,6.988552,10.988552,1,4,5,engine_idling
1700,144007-5-1-0.wav,144007,68.762626,72.762626,1,4,5,engine_idling
1701,144007-5-1-1.wav,144007,69.262626,73.262626,1,4,5,engine_idling
1702,144007-5-1-10.wav,144007,73.762626,77.762626,1,4,5,engine_idling
1703,144007-5-1-11.wav,144007,74.262626,78.262626,1,4,5,engine_idling
1704,144007-5-1-2.wav,144007,69.762626,73.762626,1,4,5,engine_idling
1705,144007-5-1-3.wav,144007,70.262626,74.262626,1,4,5,engine_idling
1706,144007-5-1-4.wav,144007,70.762626,74.762626,1,4,5,engine_idling
1707,144007-5-1-5.wav,144007,71.262626,75.262626,1,4,5,engine_idling
1708,144007-5-1-6.wav,144007,71.762626,75.762626,1,4,5,engine_idling
1709,144007-5-1-7.wav,144007,72.262626,76.262626,1,4,5,engine_idling
1710,144007-5-1-8.wav,144007,72.762626,76.762626,1,4,5,engine_idling
1711,144007-5-1-9.wav,144007,73.262626,77.262626,1,4,5,engine_idling
1715,144068-5-0-0.wav,144068,22.794739,26.794739,1,3,5,engine_idling
1716,144068-5-0-1.wav,144068,23.294739,27.294739,1,3,5,engine_idling
1717,144068-5-0-10.wav,144068,27.794739,31.794739,1,3,5,engine_idling
1718,144068-5-0-11.wav,144068,28.294739,32.294739,1,3,5,engine_idling
1719,144068-5-0-12.wav,144068,28.794739,32.794739,1,3,5,engine_idling
1720,144068-5-0-13.wav,144068,29.294739,33.294739,1,3,5,engine_idling
1721,144068-5-0-14.wav,144068,29.794739,33.794739,1,3,5,engine_idling
1722,144068-5-0-15.wav,144068,30.294739,34.294739,1,3,5,engine_idling
1723,144068-5-0-16.wav,144068,30.794739,34.794739,1,3,5,engine_idling
1724,144068-5-0-17.wav,144068,31.294739,35.294739,1,3,5,engine_idling
1725,144068-5-0-18.wav,144068,31.794739,35.794739,1,3,5,engine_idling
1726,144068-5-0-2.wav,144068,23.794739,27.794739,1,3,5,engine_idling
1727,144068-5-0-3.wav,144068,24.294739,28.294739,1,3,5,engine_idling
1728,144068-5-0-4.wav,144068,24.794739,28.794739,1,3,5,engine_idling
1729,144068-5-0-5.wav,144068,25.294739,29.294739,1,3,5,engine_idling
1730,144068-5-0-6.wav,144068,25.794739,29.794739,1,3,5,engine_idling
1731,144068-5-0-7.wav,144068,26.294739,30.294739,1,3,5,engine_idling
1732,144068-5-0-8.wav,144068,26.794739,30.794739,1,3,5,engine_idling
1733,144068-5-0-9.wav,144068,27.294739,31.294739,1,3,5,engine_idling
1734,144068-5-1-0.wav,144068,72.86410699999999,76.86410699999999,1,3,5,engine_idling
1735,144068-5-2-0.wav,144068,89.564877,92.331868,1,3,5,engine_idling
1736,144068-5-3-0.wav,144068,95.757667,99.644631,1,3,5,engine_idling
1737,144068-5-4-0.wav,144068,116.444222,120.444222,1,3,5,engine_idling
1738,144068-5-4-1.wav,144068,116.944222,120.944222,1,3,5,engine_idling
1739,144068-5-4-2.wav,144068,117.444222,121.444222,1,3,5,engine_idling
1740,144068-5-4-3.wav,144068,117.944222,121.944222,1,3,5,engine_idling
1741,144068-5-4-4.wav,144068,118.444222,122.444222,1,3,5,engine_idling
1742,144068-5-4-5.wav,144068,118.944222,122.944222,1,3,5,engine_idling
1743,144068-5-4-6.wav,144068,119.444222,123.444222,1,3,5,engine_idling
1744,144068-5-4-7.wav,144068,119.944222,123.944222,1,3,5,engine_idling
1745,144068-5-4-8.wav,144068,120.444222,124.444222,1,3,5,engine_idling
1746,144068-5-5-0.wav,144068,152.645693,156.645693,1,3,5,engine_idling
1747,144068-5-5-1.wav,144068,153.145693,157.145693,1,3,5,engine_idling
1748,144068-5-5-2.wav,144068,153.645693,157.645693,1,3,5,engine_idling
1782,145206-6-0-0.wav,145206,0.099885,1.340558,1,8,6,gun_shot
1783,145206-6-1-0.wav,145206,1.340558,2.812544,1,8,6,gun_shot
1784,145206-6-2-0.wav,145206,2.849344,3.800877,1,8,6,gun_shot
1785,145206-6-3-0.wav,145206,3.800877,5.020523000000001,1,8,6,gun_shot
1786,145206-6-4-0.wav,145206,5.020523000000001,5.9878279999999995,1,8,6,gun_shot
1787,145206-6-5-0.wav,145206,5.9878279999999995,6.739592,1,8,6,gun_shot
1788,14524-1-0-0.wav,14524,45.748852,46.598538,2,7,1,car_horn
1803,145577-1-0-0.wav,145577,0.0,1.105569,1,2,1,car_horn
1804,145608-6-0-0.wav,145608,2.331561,3.3404910000000005,2,2,6,gun_shot
1805,145608-6-1-0.wav,145608,4.196809,5.231175,2,2,6,gun_shot
1806,145608-6-2-0.wav,145608,5.875533,6.833593,2,2,6,gun_shot
1807,145608-6-3-0.wav,145608,8.842974,9.750163,2,2,6,gun_shot
1808,145609-6-0-0.wav,145609,1.969512,3.235187,2,5,6,gun_shot
1809,145609-6-1-0.wav,145609,4.148941000000001,5.235569,2,5,6,gun_shot
1810,145611-6-0-0.wav,145611,5.074933000000001,6.231719,2,5,6,gun_shot
1811,145611-6-1-0.wav,145611,9.814025,10.989469,2,5,6,gun_shot
1812,145611-6-2-0.wav,145611,14.459828,15.560641,2,5,6,gun_shot
1813,145611-6-3-0.wav,145611,17.855555,18.975026,2,5,6,gun_shot
1814,145611-6-4-0.wav,145611,21.307256,22.370753,2,5,6,gun_shot
1815,145612-6-0-0.wav,145612,1.620559,2.595642,2,8,6,gun_shot
1816,145612-6-1-0.wav,145612,3.886596,4.683142,2,8,6,gun_shot
1817,145612-6-2-0.wav,145612,5.493422,6.406703,2,8,6,gun_shot
1818,145612-6-3-0.wav,145612,7.127714999999999,8.253866,2,8,6,gun_shot
1819,145683-6-0-0.wav,145683,2.9708419999999998,4.2052059999999996,2,9,6,gun_shot
1820,145683-6-1-0.wav,145683,7.071442,8.452256,2,9,6,gun_shot
1821,145683-6-2-0.wav,145683,11.172041,12.092583,2,9,6,gun_shot
1822,145683-6-3-0.wav,145683,17.46939,18.452696,2,9,6,gun_shot
1823,145683-6-4-0.wav,145683,21.339853,22.32316,2,9,6,gun_shot
1824,145683-6-5-0.wav,145683,26.109938,26.612052000000002,2,9,6,gun_shot
1825,146186-5-0-0.wav,146186,0.0,4.0,1,1,5,engine_idling
1826,146186-5-0-1.wav,146186,0.5,4.5,1,1,5,engine_idling
1827,146186-5-0-10.wav,146186,5.0,9.0,1,1,5,engine_idling
1828,146186-5-0-11.wav,146186,5.5,9.5,1,1,5,engine_idling
1829,146186-5-0-12.wav,146186,6.0,10.0,1,1,5,engine_idling
1830,146186-5-0-13.wav,146186,6.5,10.5,1,1,5,engine_idling
1831,146186-5-0-2.wav,146186,1.0,5.0,1,1,5,engine_idling
1832,146186-5-0-3.wav,146186,1.5,5.5,1,1,5,engine_idling
1833,146186-5-0-4.wav,146186,2.0,6.0,1,1,5,engine_idling
